* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = A3067CEI
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\379.eds
* Experiment Name = _A3067CEI
* Experiment Run End Time = 2013-04-18 20:46:17 PM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
309	hsa-mir-340-3p	26.063	3	23	N
310	hsa-mir-1260b	14.981	3	12	N
311	hsa-mir-126-3p	16.348	3	13	N
312	hsa-mir-326	17.237	3	14	N
313	hsa-mir-223-3p	16.409	3	13	N
314	hsa-mir-219-1-3p	20.934	3	18	N
315	hsa-mir-25-3p	18.406	3	15	N
316	hsa-mir-210	20.098	3	17	N
317	hsa-mir-19a-3p	20.226	3	17	N
318	hsa-mir-17-3p	22.551	3	19	N
319	hsa-mir-151a-5p	18.891	3	16	N
320	hsa-mir-320a	16.928	3	14	N
321	hsa-mir-625-3p	22.258	3	19	N
322	hsa-mir-15b-3p	23.396	3	20	N
323	hsa-mir-30a-5p	19.391	3	16	N
324	hsa-mir-206	25.712	3	22	N
325	hsa-mir-4538	17.159	3	14	N
326	hsa-mir-1237-3p	18.335	3	15	N
327	hsa-mir-19b-3p	20.395	3	17	N
328	hsa-mir-142-3p	19.330	3	16	N
329	hsa-mir-30e-5p	19.470	3	16	N
330	hsa-mir-499a-5p	27.904	3	25	N
331	hsa-mir-1307-3p	21.999	3	19	N
332	hsa-mir-500a-5p	21.903	3	19	N
333	hsa-mir-204-5p	25.009	3	22	Y
334	hsa-mir-20b-5p	19.653	3	17	N
335	hsa-mir-200c-3p	23.396	3	20	N
336	hsa-mir-190a	26.581	3	23	N
337	hsa-mir-193b-3p	19.818	3	17	N
338	hsa-mir-425-3p	21.754	3	19	N
339	hsa-mir-576-5p	25.197	3	22	N
340	hsa-mir-590-3p	27.165	3	24	Y
341	hsa-mir-10b-5p	22.964	3	20	N
342	hsa-mir-96-5p	25.888	3	23	N
343	hsa-mir-1277-3p	32.198	3	29	N
344	hsa-mir-486-5p	15.287	3	12	N
345	hsa-mir-188-5p	20.000	3	17	N
346	hsa-mir-615-5p	23.073	3	20	Y
347	hsa-mir-30a-3p	20.563	3	17	N
348	hsa-mir-378i	23.183	3	20	N
349	hsa-mir-93-5p	18.500	3	15	N
350	hsa-mir-154-5p	23.038	3	20	N
351	hsa-mir-425-5p	21.944	3	19	N
352	hsa-mir-362-3p	23.432	3	20	N
353	hsa-mir-92a-3p	16.173	3	13	N
354	hsa-mir-222-3p	18.119	3	15	Y
355	hsa-mir-296-5p	20.105	3	17	N
356	hsa-mir-365a-3p	24.556	3	21	N
357	hsa-mir-551b-3p	24.611	3	21	Y
358	hsa-mir-2467-3p	17.749	3	15	N
359	hsa-mir-2355-3p	24.814	3	22	N
360	hsa-mir-200b-3p	24.793	3	22	N
361	hsa-mir-18a-5p	22.639	3	19	N
362	hsa-mir-142-5p	21.609	3	18	N
363	hsa-mir-487a	21.787	3	19	N
364	hsa-mir-145-5p	20.616	3	18	N
365	hsa-mir-1233-3p	17.518	3	14	N
366	hsa-mir-369-3p	25.239	3	22	N
367	hsa-mir-637	20.052	3	17	N
368	hsa-mir-202-3p	20.882	3	18	N
369	hsa-mir-942	21.236	3	18	N
370	hsa-mir-4688	18.077	3	15	N
371	hsa-mir-197-3p	17.398	3	14	N
372	hsa-mir-126-5p	17.500	3	14	N
373	cel-mir-39	10.600	3	8	N
374	cel-mir-39	10.649	3	8	N
375	SNORD61	23.342	3	20	N
376	SNORD68	23.963	3	21	N
377	SNORD72	29.998	3	27	N
378	SNORD95	19.703	3	17	N
379	SNORD96A	23.995	3	21	N
380	RNU6-2	26.820	3	24	N
381	miRTC	15.968	3	13	N
382	miRTC	16.041	3	13	N
383	PPC	18.042	3	15	N
384	PPC	18.174	3	15	N
