* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = 
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\2013-04-19 395.eds
* Experiment Name = 2013-04-19 395
* Experiment Run End Time = 2013-04-19 15:19:16 PM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
332	hsa-mir-500a-5p	25.402	3	22	Y
333	hsa-mir-204-5p	27.605	3	25	N
334	hsa-mir-20b-5p	23.556	3	20	N
335	hsa-mir-200c-3p	26.044	3	23	Y
336	hsa-mir-190a	30.330	3	27	Y
337	hsa-mir-193b-3p	23.151	3	20	N
338	hsa-mir-425-3p	24.631	3	21	Y
339	hsa-mir-576-5p	26.684	3	23	N
340	hsa-mir-590-3p	27.691	3	25	Y
341	hsa-mir-10b-5p	24.600	3	21	N
342	hsa-mir-96-5p	31.244	3	28	N
343	hsa-mir-1277-3p	30.945	3	28	Y
344	hsa-mir-486-5p	18.489	3	15	N
345	hsa-mir-188-5p	22.815	3	20	N
346	hsa-mir-615-5p	25.461	3	22	N
347	hsa-mir-30a-3p	23.842	3	21	N
348	hsa-mir-378i	23.834	3	21	N
349	hsa-mir-93-5p	23.905	3	21	N
350	hsa-mir-154-5p	27.808	3	25	N
351	hsa-mir-425-5p	24.272	3	21	N
352	hsa-mir-362-3p	26.201	3	23	N
353	hsa-mir-92a-3p	16.627	3	13	N
354	hsa-mir-222-3p	21.696	3	18	N
355	hsa-mir-296-5p	24.280	3	21	N
356	hsa-mir-365a-3p	23.052	3	20	N
357	hsa-mir-551b-3p	29.908	3	27	N
358	hsa-mir-2467-3p	21.572	3	18	Y
359	hsa-mir-2355-3p	27.294	3	24	N
360	hsa-mir-200b-3p	26.778	3	23	N
361	hsa-mir-18a-5p	27.185	3	24	N
362	hsa-mir-142-5p	21.470	3	18	N
363	hsa-mir-487a	25.697	3	23	Y
364	hsa-mir-145-5p	24.232	3	21	N
365	hsa-mir-1233-3p	21.262	3	18	N
366	hsa-mir-369-3p	28.416	3	25	N
367	hsa-mir-637	20.071	3	17	Y
368	hsa-mir-202-3p	24.304	3	21	N
369	hsa-mir-942	24.784	3	22	N
370	hsa-mir-4688	22.240	3	19	N
371	hsa-mir-197-3p	21.230	3	18	N
372	hsa-mir-126-5p	19.292	3	16	N
373	cel-mir-39	14.181	3	11	N
374	cel-mir-39	14.219	3	11	N
375	SNORD61	23.502	3	20	N
376	SNORD68	25.389	3	22	N
377	SNORD72	31.359	3	28	Y
378	SNORD95	16.023	3	13	N
379	SNORD96A	26.043	3	23	N
380	RNU6-2	26.185	3	23	N
381	miRTC	17.837	3	15	N
382	miRTC	17.889	3	15	N
383	PPC	18.705	3	15	N
384	PPC	18.579	3	15	N
